_id,Idjugador,nombre,apellido,nickname,codigopais,total-ganancias,juego,genero,Pais
65e49cce58cb8e2f98fc6732,3883,Peter,Rasmussen,dupreeh,DK,1822989.41,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6733,3679,Andreas,Højsleth,Xyp9x,DK,1799288.57,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6734,3885,Nicolai,Reedtz,dev1ce,DK,1787489.88,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6735,3672,Lukas,Rossander,gla1ve,DK,1652350.75,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6736,17800,Emil,Reif,Magisk,DK,1416448.64,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6737,16800,Jakey,Yip,Stewie2k,US,1087340,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc6738,12183,Epitácio,de Melo,TACO,BR,1063858.27,Counter-Strike: Global Offensive,First-Person Shooter,Brazil
65e49cce58cb8e2f98fc6739,12169,Fernando,Alvarenga,fer,BR,1063038.92,Counter-Strike: Global Offensive,First-Person Shooter,Brazil
65e49cce58cb8e2f98fc673a,2455,Gabriel,Toledo,FalleN,BR,1059938.92,Counter-Strike: Global Offensive,First-Person Shooter,Brazil
65e49cce58cb8e2f98fc673b,12182,Marcelo,David,coldzera,BR,1021901.46,Counter-Strike: Global Offensive,First-Person Shooter,Brazil
65e49cce58cb8e2f98fc673c,10629,Keith,Markovic,NAF,CA,982765.66,Counter-Strike: Global Offensive,First-Person Shooter,Canada
65e49cce58cb8e2f98fc673d,2452,Finn,Andersen,karrigan,DK,964635.39,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc673e,11788,Jonathan,Jablonowski,ELiGE,US,930696.42,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc673f,8635,Nick,Cannella,nitr0,US,920151.73,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc6740,3875,Jesper,Wecksell,JW,SE,897760.68,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc6741,5001,Olof,Kajbjer,olofmeister,SE,880011.52,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc6742,3878,Robin,Rönnquist,flusha,SE,877668.95,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc6743,5000,Freddy,Johansson,KRiMZ,SE,867823.34,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc6744,20415,Russel,Van Dulken,Twistzz,CA,835376.43,Counter-Strike: Global Offensive,First-Person Shooter,Canada
65e49cce58cb8e2f98fc6745,3888,Dan,Madesclaire,apEX,FR,814852.39,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc6746,3290,Nathan,Schmitt,NBK,FR,805444.66,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc6747,3882,Ladislav,Kovács,GuardiaN,SK,798520.8,Counter-Strike: Global Offensive,First-Person Shooter,Slovakia (Slovak Republic)
65e49cce58cb8e2f98fc6748,10630,Tarik,Celik,tarik,US,780039.21,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc6749,5483,Håvard,Nygaard,rain,NO,763799.57,Counter-Strike: Global Offensive,First-Person Shooter,Norway
65e49cce58cb8e2f98fc674a,5783,Nikola,Kovač,NiKo,BA,762802.56,Counter-Strike: Global Offensive,First-Person Shooter,Bosnia and Herzegovina
65e49cce58cb8e2f98fc674b,8168,Egor,Vasilyev,flamie,RU,732920.07,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc674b,8168,Egor,Vasilyev,flamie,RU,732920.07,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc674c,3289,Kenny,Schrub,kennyS,FR,713086.68,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc674d,1511,Daniil,Teslenko,Zeus,UA,689568.7,Counter-Strike: Global Offensive,First-Person Shooter,Ukraine
65e49cce58cb8e2f98fc674e,8169,Alexander,Kostylev,s1mple,UA,677155.31,Counter-Strike: Global Offensive,First-Person Shooter,Ukraine
65e49cce58cb8e2f98fc674f,3881,Richard,Papillon,shox,FR,660640.55,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc6750,4998,Janusz,Pogorzelski,snax,PL,653938.44,Counter-Strike: Global Offensive,First-Person Shooter,Poland
65e49cce58cb8e2f98fc6751,10736,Markus,Kjærbye,Kjaerbye,DK,617000.5,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6752,1510,Ioann,Sukharev,Edward,UA,613854.6,Counter-Strike: Global Offensive,First-Person Shooter,Ukraine
65e49cce58cb8e2f98fc6753,1485,Filip,Kubski,neo,PL,606880.52,Counter-Strike: Global Offensive,First-Person Shooter,Poland
65e49cce58cb8e2f98fc6754,3951,Chris,de Jong,chrisJ,NL,596748.79,Counter-Strike: Global Offensive,First-Person Shooter,Netherlands
65e49cce58cb8e2f98fc6755,1484,Wiktor,Wojtas,TaZ,PL,591510.89,Counter-Strike: Global Offensive,First-Person Shooter,Poland
65e49cce58cb8e2f98fc6756,4311,Will,Wierzba,Rush,US,586616,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc6757,1488,Jarosław,Jarząbkowski,pashaBiceps,PL,577382.35,Counter-Strike: Global Offensive,First-Person Shooter,Poland
65e49cce58cb8e2f98fc6758,4997,Paweł,Bieliński,byali,PL,574103.56,Counter-Strike: Global Offensive,First-Person Shooter,Poland
65e49cce58cb8e2f98fc6759,1490,Patrik,Lindberg,f0rest,SE,547205.97,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc675a,16267,Denis,Sharipov,electroNic,RU,531541.99,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc675a,16267,Denis,Sharipov,electroNic,RU,531541.99,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc675b,1492,Christopher,Alesund,GeT_RiGhT,SE,517888.39,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc675c,2440,Richard,Landström,Xizt,SE,513805.74,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc675d,31594,Robin,Kool,ropz,EE,506010.74,Counter-Strike: Global Offensive,First-Person Shooter,Estonia
65e49cce58cb8e2f98fc675e,3293,Cédric,Guipouy,RpK,FR,498887.62,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc675f,3889,Vincent,Schopenhauer,Happy,FR,485910.46,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc6760,11483,Peter,Jarguz,stanislaw,CA,481487.38,Counter-Strike: Global Offensive,First-Person Shooter,Canada
65e49cce58cb8e2f98fc6761,12859,Jonas,Olofsson,Lekr0,SE,464499.26,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc6762,11938,Timothy,Ta,autimatic,US,449799.56,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc6763,28556,Maikil,Selim,Golden,SE,448642.48,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc6764,3752,Tyler,Latham,Skadoodle,US,437479.98,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc6765,2450,Aleksi,Jalli,allu,FI,418492.59,Counter-Strike: Global Offensive,First-Person Shooter,Finland
65e49cce58cb8e2f98fc6766,4996,Renè,Borg,cajunb,DK,417465.86,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6767,3676,Dauren,Kystaubayev,AdreN,KZ,414305.65,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6767,3676,Dauren,Kystaubayev,AdreN,KZ,414305.65,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6768,3287,Adam,Friberg,friberg,SE,407662.41,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc6769,18811,Kristian,Wienecke,k0nfig,DK,403005.81,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc676a,28489,Vincent,Cayonte,Brehze,US,391973.94,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc676b,29711,Ethan,Arnold,nahtE,US,389680.38,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc676c,2456,Lincoln,Lau,fnx,BR,387551.81,Counter-Strike: Global Offensive,First-Person Shooter,Brazil
65e49cce58cb8e2f98fc676d,12179,Ricardo,Prass,boltz,BR,382208.97,Counter-Strike: Global Offensive,First-Person Shooter,Brazil
65e49cce58cb8e2f98fc676e,3998,Fabien,Fiey,KIOSHIMA,FR,378500.99,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc676f,30622,Cvetelin,Nikolov,CeRq,BG,375765.04,Counter-Strike: Global Offensive,First-Person Shooter,Bulgaria
65e49cce58cb8e2f98fc6770,2494,Dennis,Edman,dennis,SE,361678.02,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc6771,3673,Mathias,Lauridsen,MSL,DK,349557.33,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6772,4587,Denis,Kostin,seized,RU,339091.34,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc6772,4587,Denis,Kostin,seized,RU,339091.34,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc6773,5472,Tomáš,Šťastný,oskar,CZ,335508.19,Counter-Strike: Global Offensive,First-Person Shooter,Czech Republic
65e49cce58cb8e2f98fc6774,31001,Mathieu,Herbaut,ZywOo,FR,333711.15,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc6775,5035,Philip,Aistrup,aizy,DK,332671.67,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6776,5499,Miikka,Kemppi,suNny,FI,326080,Counter-Strike: Global Offensive,First-Person Shooter,Finland
65e49cce58cb8e2f98fc6777,17801,Valdemar,Vangså,Valde,DK,323423.04,Counter-Strike: Global Offensive,First-Person Shooter,Denmark
65e49cce58cb8e2f98fc6778,12173,João,Vasconcellos,felps,BR,323127.22,Counter-Strike: Global Offensive,First-Person Shooter,Brazil
65e49cce58cb8e2f98fc6779,1494,Mikhail,Stolyarov,Dosia,RU,307601.25,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc6779,1494,Mikhail,Stolyarov,Dosia,RU,307601.25,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc677a,13134,Can,Dörtkardes,XANTARES,TR,307129.97,Counter-Strike: Global Offensive,First-Person Shooter,Turkey
65e49cce58cb8e2f98fc677a,13134,Can,Dörtkardes,XANTARES,TR,307129.97,Counter-Strike: Global Offensive,First-Person Shooter,Turkey
65e49cce58cb8e2f98fc677b,9565,Alexandre,Pianaro,bodyy,FR,306178.43,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc677c,5433,Martin,Styk,STYKO,SK,305655.12,Counter-Strike: Global Offensive,First-Person Shooter,Slovakia (Slovak Republic)
65e49cce58cb8e2f98fc677d,19595,Özgür,Eker,woxic,TR,302884.33,Counter-Strike: Global Offensive,First-Person Shooter,Turkey
65e49cce58cb8e2f98fc677d,19595,Özgür,Eker,woxic,TR,302884.33,Counter-Strike: Global Offensive,First-Person Shooter,Turkey
65e49cce58cb8e2f98fc677e,21291,Fredrik,Sterner,REZ,SE,284845.29,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc677f,20813,Aleksi,Virolainen,Aleksib,FI,276730.92,Counter-Strike: Global Offensive,First-Person Shooter,Finland
65e49cce58cb8e2f98fc6780,39608,Alexey,Golubev,Qikert,KZ,275404.13,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6780,39608,Alexey,Golubev,Qikert,KZ,275404.13,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6781,10191,Rustem,Tlepov,mou,KZ,273859.49,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6781,10191,Rustem,Tlepov,mou,KZ,273859.49,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6782,35378,Timur,Tulepov,Buster,KZ,273784.13,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6782,35378,Timur,Tulepov,Buster,KZ,273784.13,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6783,35077,Ali,Dzhami,Jame,RU,273117.72,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc6783,35077,Ali,Dzhami,Jame,RU,273117.72,Counter-Strike: Global Offensive,First-Person Shooter,Russian Federation
65e49cce58cb8e2f98fc6784,2529,Christophe,Xia,SIXER,FR,272602,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc6785,25121,Abay,Khasenov,HObbit,KZ,269977.5,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6785,25121,Abay,Khasenov,HObbit,KZ,269977.5,Counter-Strike: Global Offensive,First-Person Shooter,Kazakhstan
65e49cce58cb8e2f98fc6786,3291,Edouard,Dubourdeaux,SmithZz,FR,269446.78,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc6787,24832,David,Čerňanský,frozen,SK,265131.4,Counter-Strike: Global Offensive,First-Person Shooter,Slovakia (Slovak Republic)
65e49cce58cb8e2f98fc6788,38456,Valentin,Vasilev,poiz0n,BG,260987.54,Counter-Strike: Global Offensive,First-Person Shooter,Bulgaria
65e49cce58cb8e2f98fc6789,10627,Damian,Steele,daps,CA,260797.63,Counter-Strike: Global Offensive,First-Person Shooter,Canada
65e49cce58cb8e2f98fc678a,3576,Simon,Eliasson,twist,SE,260721.09,Counter-Strike: Global Offensive,First-Person Shooter,Sweden
65e49cce58cb8e2f98fc678b,12170,Henrique,Teles,hen1,BR,256374.45,Counter-Strike: Global Offensive,First-Person Shooter,Brazil
65e49cce58cb8e2f98fc678c,3678,Adil,Benrlitom,ScreaM,BE,249663.46,Counter-Strike: Global Offensive,First-Person Shooter,Belgium
65e49cce58cb8e2f98fc678d,7789,Oscar,Cañellas,mixwell,ES,247538.65,Counter-Strike: Global Offensive,First-Person Shooter,Spain
65e49cce58cb8e2f98fc678e,3952,Johannes,Wodarz,tabseN,DE,247248.57,Counter-Strike: Global Offensive,First-Person Shooter,Germany
65e49cce58cb8e2f98fc678f,10294,Alex,McMeekin,ALEX,GB,245208.72,Counter-Strike: Global Offensive,First-Person Shooter,United Kingdom of Great Britain & Northern Ireland
65e49cce58cb8e2f98fc6790,8968,Damian,Kisłowski,Furlan,PL,244070.27,Counter-Strike: Global Offensive,First-Person Shooter,Poland
65e49cce58cb8e2f98fc6791,12156,HaoWen,Xu,somebody,CN,242273.51,Counter-Strike: Global Offensive,First-Person Shooter,China
65e49cce58cb8e2f98fc6792,2484,Jordan,Gilbert,n0thing,US,239956.42,Counter-Strike: Global Offensive,First-Person Shooter,United States of America
65e49cce58cb8e2f98fc6793,10134,Karol,Rodowicz,rallen,PL,234332.17,Counter-Strike: Global Offensive,First-Person Shooter,Poland
65e49cce58cb8e2f98fc6794,17622,Francois,Delaunay,Amanek,FR,233210.47,Counter-Strike: Global Offensive,First-Person Shooter,France
65e49cce58cb8e2f98fc6795,49029,Sanjar,Kuliev,SANJI,UZ,232167.42,Counter-Strike: Global Offensive,First-Person Shooter,Uzbekistan
65e49ccf58cb8e2f98fc6796,3304,Johan,Sundstein,N0tail,DK,6952596.58,Dota 2,Multiplayer Online Battle Arena,Denmark
65e49ccf58cb8e2f98fc6797,3822,Jesse,Vainikka,JerAx,FI,6470000.02,Dota 2,Multiplayer Online Battle Arena,Finland
65e49ccf58cb8e2f98fc6798,30451,Anathan,Pham,ana,AU,6000411.96,Dota 2,Multiplayer Online Battle Arena,Australia
65e49ccf58cb8e2f98fc6799,2811,Sébastien,Debs,Ceb,FR,5554297.41,Dota 2,Multiplayer Online Battle Arena,France
65e49ccf58cb8e2f98fc679a,18897,Topias,Taavitsainen,Topson,FI,5470902.57,Dota 2,Multiplayer Online Battle Arena,Finland
65e49ccf58cb8e2f98fc679b,3145,Kuro,Takhasomi,KuroKy,DE,5193382.81,Dota 2,Multiplayer Online Battle Arena,Germany
65e49ccf58cb8e2f98fc679c,14671,Amer,Al-Barkawi,Miracle-,JO,4798043.68,Dota 2,Multiplayer Online Battle Arena,Jordan
65e49ccf58cb8e2f98fc679d,12579,Ivan,Ivanov,MinD_ContRoL,BG,4579118.16,Dota 2,Multiplayer Online Battle Arena,Bulgaria
65e49ccf58cb8e2f98fc679e,25335,Maroun,Merhej,GH,LB,4193412.69,Dota 2,Multiplayer Online Battle Arena,Lebanon
65e49ccf58cb8e2f98fc679f,12133,Lasse,Urpalainen,Matumbaman,FI,3765369.04,Dota 2,Multiplayer Online Battle Arena,Finland
65e49ccf58cb8e2f98fc67a0,14196,Sumail,Hassan,SumaiL,PK,3608317.34,Dota 2,Multiplayer Online Battle Arena,Pakistan
65e49ccf58cb8e2f98fc67a1,2615,Saahil,Arora,UNiVeRsE,US,3057237.67,Dota 2,Multiplayer Online Battle Arena,United States of America
65e49ccf58cb8e2f98fc67a2,5194,Peter,Dager,ppd,US,2995619.62,Dota 2,Multiplayer Online Battle Arena,United States of America
65e49ccf58cb8e2f98fc67a3,10188,Lu,Yao,Somnus丶M,CN,2984982.14,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67a4,4033,Linsen,Xu,fy,CN,2894690.34,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67a5,2578,Clement,Ivanov,Puppey,EE,2864004.17,Dota 2,Multiplayer Online Battle Arena,Estonia
65e49ccf58cb8e2f98fc67a6,2610,Clinton,Loomis,Fear,US,2551657.34,Dota 2,Multiplayer Online Battle Arena,United States of America
65e49ccf58cb8e2f98fc67a7,3524,Gustav,Magnusson,s4,SE,2545626.14,Dota 2,Multiplayer Online Battle Arena,Sweden
65e49ccf58cb8e2f98fc67a8,5195,Ludwig,Wåhlberg,Zai,SE,2504134.31,Dota 2,Multiplayer Online Battle Arena,Sweden
65e49ccf58cb8e2f98fc67a9,3305,Tal,Aizik,Fly,IL,2381155.91,Dota 2,Multiplayer Online Battle Arena,Israel
65e49ccf58cb8e2f98fc67aa,13080,Aliwi,Omar,w33,RO,2275625.58,Dota 2,Multiplayer Online Battle Arena,Romania
65e49ccf58cb8e2f98fc67ab,4028,Artour,Babaev,Arteezy,CA,2257053.21,Dota 2,Multiplayer Online Battle Arena,Canada
65e49ccf58cb8e2f98fc67ac,26665,Chunyu,Wang,Ame,CN,2244012.27,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67ad,10712,Zhang,Yiping,y`,CN,2097095.28,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67ae,26513,Zhang,Ruida,Faith_bian,CN,2078534.86,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67af,9515,Andreas,Nielsen,Cr1t,DK,2007841.6,Dota 2,Multiplayer Online Battle Arena,Denmark
65e49ccf58cb8e2f98fc67b0,3256,Kurtis,Ling,Aui_2000,CA,2006311.11,Dota 2,Multiplayer Online Battle Arena,Canada
65e49ccf58cb8e2f98fc67b1,14238,Peng,Li,iceice,CN,2002159.51,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67b2,26512,Chu,Zeyu,Shadow,CN,1982225.7,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67b3,10711,Zhou,Yang,bLink,CN,1960956.47,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67b4,22207,Jianwei,Yap,xNova,MY,1882492.98,Dota 2,Multiplayer Online Battle Arena,Malaysia
65e49ccf58cb8e2f98fc67b5,33561,Shenyi,Yang,Chalice,CN,1848849.88,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67b6,2596,Ning,Zhang,xiao8,CN,1830094.33,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67b7,15530,Damien,Chok,kpii,AU,1809225.3,Dota 2,Multiplayer Online Battle Arena,Australia
65e49ccf58cb8e2f98fc67b8,16814,Roman,Kushnarev,RAMZES666,RU,1787796.92,Dota 2,Multiplayer Online Battle Arena,Russian Federation
65e49ccf58cb8e2f98fc67b8,16814,Roman,Kushnarev,RAMZES666,RU,1787796.92,Dota 2,Multiplayer Online Battle Arena,Russian Federation
65e49ccf58cb8e2f98fc67b9,10080,Liangzhi,Hu,KaKa,CN,1787083.53,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67ba,27134,Yeik Nai,Zheng,MidOne,MY,1781891.47,Dota 2,Multiplayer Online Battle Arena,Malaysia
65e49ccf58cb8e2f98fc67bb,3773,Alexei,Berezin,Solo,RU,1778125.61,Dota 2,Multiplayer Online Battle Arena,Russian Federation
65e49ccf58cb8e2f98fc67bb,3773,Alexei,Berezin,Solo,RU,1778125.61,Dota 2,Multiplayer Online Battle Arena,Russian Federation
65e49ccf58cb8e2f98fc67bc,3146,Zhihao,Chen,Hao,CN,1755205.74,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67bd,3168,Hongda,Zeng,Faith,CN,1745944.26,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67be,13322,Pavel,Khvastunov,9pasha,RU,1713179.57,Dota 2,Multiplayer Online Battle Arena,Russian Federation
65e49ccf58cb8e2f98fc67be,13322,Pavel,Khvastunov,9pasha,RU,1713179.57,Dota 2,Multiplayer Online Battle Arena,Russian Federation
65e49ccf58cb8e2f98fc67bf,13323,Vladimir,Minenko,Noone,UA,1617323.45,Dota 2,Multiplayer Online Battle Arena,Ukraine
65e49ccf58cb8e2f98fc67c0,3161,Junhao,Xie,Super,CN,1598492.49,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67c1,1949,Daryl Pei Xiang,Koh,iceiceice,SG,1553261.96,Dota 2,Multiplayer Online Battle Arena,Singapore
65e49ccf58cb8e2f98fc67c2,14672,Yazied,Jaradat,YapzOr,JO,1533698.67,Dota 2,Multiplayer Online Battle Arena,Jordan
65e49ccf58cb8e2f98fc67c3,2589,Rasmus,Fillipsen,MiSeRy,DK,1484921.92,Dota 2,Multiplayer Online Battle Arena,Denmark
65e49ccf58cb8e2f98fc67c4,3946,Roman,Fominok,Resolut1on,UA,1460470.75,Dota 2,Multiplayer Online Battle Arena,Ukraine
65e49ccf58cb8e2f98fc67c5,4030,Chao,Lu,Fenrir,CN,1402208.92,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67c6,3147,Pan,Zhang,Mu,CN,1386339.43,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67c7,2582,Zhicheng,Zhang,LaNm,CN,1348804.67,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67c8,2598,Fa Ming,Liang,DDC,MO,1337308.37,Dota 2,Multiplayer Online Battle Arena,Macao
65e49ccf58cb8e2f98fc67c9,28142,Vladimir,Nikogosyan,RodjER,RU,1325834.13,Dota 2,Multiplayer Online Battle Arena,Russian Federation
65e49ccf58cb8e2f98fc67c9,28142,Vladimir,Nikogosyan,RodjER,RU,1325834.13,Dota 2,Multiplayer Online Battle Arena,Russian Federation
65e49ccf58cb8e2f98fc67ca,3690,Adrian,Trinks,FATA,DE,1314968.82,Dota 2,Multiplayer Online Battle Arena,Germany
65e49ccf58cb8e2f98fc67cb,19382,Chun,Song,Sccc,CN,1272450.74,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67cc,3813,Wang,Jiao,Banana,CN,1271085,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67cd,10722,Xu,Han,Moogy,CN,1221917.1,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67ce,3163,Jiajun,Liu,Sylar,CN,1212757.14,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67cf,21950,Ren,Yangwei,eLeVeN,CN,1211710.47,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67d0,2594,Zhaohui,Wang,SanSheng,CN,1202225.88,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67d1,3164,Zhengzheng,Yao,Yao,CN,1186002.61,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67d2,2581,Zengrong,Lei,MMY!,CN,1100271.44,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67d3,12671,Bin,Fu,Q,CN,1081544.74,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67d4,19074,Martin,Sazdov,Saksa,MK,1046689.75,Dota 2,Multiplayer Online Battle Arena,Macedonia
65e49ccf58cb8e2f98fc67d5,3151,Yee Fung,Chai,Mushi,MY,1023582.18,Dota 2,Multiplayer Online Battle Arena,Malaysia
65e49ccf58cb8e2f98fc67d6,30684,Chengjun,Zhang,Paparazi,CN,1001723.8,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67d7,4027,Johan,Åström,pieliedie,SE,989390.86,Dota 2,Multiplayer Online Battle Arena,Sweden
65e49ccf58cb8e2f98fc67d8,3522,Jacky,Mao,EternaLEnVy,CA,987072.69,Dota 2,Multiplayer Online Battle Arena,Canada
65e49ccf58cb8e2f98fc67d9,17765,Michał,Jankowski,Nisha,PL,933853.71,Dota 2,Multiplayer Online Battle Arena,Poland
65e49ccf58cb8e2f98fc67da,11722,Ilya,Ilyuk,Lil,UA,917449.86,Dota 2,Multiplayer Online Battle Arena,Ukraine
65e49ccf58cb8e2f98fc67db,12672,Zheng,Sun,Agressif,CN,871452.21,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67dc,3157,Zhilei,Xu,BurNIng,CN,865656.21,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67dd,9839,David,Tan,MoonMeander,CA,845345.4,Dota 2,Multiplayer Online Battle Arena,Canada
65e49ccf58cb8e2f98fc67de,28739,Jiaoyang,Zeng,Ori,CN,830696.89,Dota 2,Multiplayer Online Battle Arena,China
65e49ccf58cb8e2f98fc67df,18220,David,Hull,Moo,US,822916.86,Dota 2,Multiplayer Online Battle Arena,United States of America
65e49ccf58cb8e2f98fc67e0,17872,Haiyang,Zhou,Yang,CN,821961.68,Dota 2,Multiplayer Online Battle Arena,China
